AtcoCode,Direction,PlateCode,Latitude,Longitude,StopLoadDay,RoutesPassingThrough,RoutesPassingThroughCount,OperatorsPassingThrough,OperatorsPassingThroughCount,ShortCommonName_en,ShortCommonName_ga,isRTPI,HasPole,HasShelter,CarouselType,FlagData,StopAccessibility,WheelchairAccessibility
8220DB000495,0,495,53.34359132,-6.249746705,465," 120, 25, 25a, 25b, 25d, 26, 27x, 66, 66a, 66b, 66e, 67",12, Dublin Bus,1,Pearse Station,Stáis na bPiarsach,1,Pole,No Shelter,Trueform,Trueform,1,1
8220DB000494,1,494,53.34143558,-6.251682252,464," 4, 7, 7a, 7d",4, Dublin Bus,1,Clare Street,Sráid an Chláraigh,0,Pole,No Shelter,Trueform,Trueform,1,1
8220DB000494,0,494,53.34143558,-6.251682252,464," 120, 25, 25a, 25b, 25d, 26, 27x, 66, 66a, 66b, 66e, 67, 740, 740a",14," Dublin Bus, Wexford Bus",2,Clare Street,Sráid an Chláraigh,0,Pole,No Shelter,Trueform,Trueform,1,1
8220DB001359,1,1359,53.34439941,-6.26136859,462," 122, 13, 16, 83, 83a, 9",6, Dublin Bus,1,College Green,Faiche an Choláiste,1,Pole,No Shelter,Trueform,Trueform,1,1
8220DB001359,0,1359,53.34439941,-6.26136859,462,123,1, Dublin Bus,1,College Green,Faiche an Choláiste,1,Pole,No Shelter,Trueform,Trueform,1,1
8220DB001934,1,1934,53.34411836,-6.265525325,457," 123, 860",2," Dublin Bus, Express Bus",2,Dame Street,Sráid an Dáma,1,Pole,No Shelter,Trueform,Trueform,1,1
8220DB001934,0,1934,53.34411836,-6.265525325,457," 150, 151, 27, 49, 54a, 56a, 77a",7, Dublin Bus,1,Dame Street,Sráid an Dáma,1,Pole,No Shelter,Trueform,Trueform,1,1
8220DB000762,1,762,53.31451706,-6.224370944,455," 25x, 39a, 41x, 66x, 67x, 700, 77x",7," Aircoach, Dublin Bus",2,RTE,RTÉ,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000762,0,762,53.31451706,-6.224370944,455," 116, 145, 155, 32x, 46a, 7b, 7d, 845, 904, 910",10," Dublin Bus, Kearns Transport, Matthews Coach Hire",3,RTE,RTÉ,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000759,1,759,53.32034885,-6.233345517,455," 25x, 39a, 41x, 66x, 67x, 700, 77x",7," Aircoach, Dublin Bus",2,Donnybrook Stadium,Staid Dhomhnach Broc,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000759,0,759,53.32034885,-6.233345517,455," 116, 145, 155, 32x, 46a, 7b, 7d, 845, 904, 910",10," Dublin Bus, Kearns Transport, Matthews Coach Hire",3,Donnybrook Stadium,Staid Dhomhnach Broc,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000497,1,497,53.35052608,-6.250694343,453," 14, 15, 27",3, Dublin Bus,1,Connolly,Stáis Uí Chonghaile,1,Pole,No Shelter,Trueform,Trueform,1,1
8220DB000497,0,497,53.35052608,-6.250694343,453," 27a, 27b, 42, 43, 53",5, Dublin Bus,1,Connolly,Stáis Uí Chonghaile,1,Pole,No Shelter,Trueform,Trueform,1,1
8220DB002002,1,2002,53.34377081,-6.26944439,449," 13, 27, 40, 49, 68x, 77a, 77x",7, Dublin Bus,1,Lord Edward Street,Tiarna Éadbhard,1,Pole,No Shelter,Trueform,Trueform,1,1
8220DB002002,0,2002,53.34377081,-6.26944439,449,123,1, Dublin Bus,1,Lord Edward Street,Tiarna Éadbhard,1,Pole,No Shelter,Trueform,Trueform,1,1
8220DB000756,1,756,53.32639976,-6.242598747,448," 25x, 39a, 41x, 66x, 67x, 700, 77x",7," Aircoach, Dublin Bus",2,Royal Hospital,An tOspidéal Ríoga,0,Pole,No Shelter,Short Carousel,Stretched,1,1
8220DB000756,0,756,53.32639976,-6.242598747,448," 116, 145, 155, 46a, 7b, 7d, 845",7," Dublin Bus, Kearns Transport",2,Royal Hospital,An tOspidéal Ríoga,0,Pole,No Shelter,Short Carousel,Stretched,1,1
8220DB007603,1,7603,53.37157673,-6.253183204,447," 33, 41, 41b, 41c, 41d, 842",6," Dublin Bus, John Paul Healy",2,St Patrick's College,Coláiste Phádraig,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8220DB007603,0,7603,53.37157673,-6.253183204,447," 1, 11, 13, 16, 16d, 44",6, Dublin Bus,1,St Patrick's College,Coláiste Phádraig,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8220DB000046,1,46,53.36713102,-6.255258557,445," 33, 41, 41b, 41c, 41d",5, Dublin Bus,1,Botanic Avenue,Asc Gharr na Lus,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000046,0,46,53.36713102,-6.255258557,445," 1, 11, 13, 16, 16d, 44",6, Dublin Bus,1,Botanic Avenue,Asc Gharr na Lus,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000044,1,44,53.37301741,-6.252132303,445," 33, 41, 41b, 41c, 41d",5, Dublin Bus,1,Skylon Hotel,Óstán Skylon,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000044,0,44,53.37301741,-6.252132303,445," 1, 11, 13, 16, 16d, 44",6, Dublin Bus,1,Skylon Hotel,Óstán Skylon,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8370B2508401,1,250841,51.89642533,-8.465856067,441," 203, 206, 207, 215, 215a, 216",6,NULL,0,Cork City Hall,Halla Chath Chorcaí,1,Pole,No Shelter,Long Carousel,TFI Large,1,1
8370B2508401,0,250841,51.89642533,-8.465856067,441," 209a, 213, 220, 220x, 223, 223x, 225, 226",8,NULL,0,Cork City Hall,Halla Chath Chorcaí,1,Pole,No Shelter,Long Carousel,TFI Large,1,1
8220DB004382,1,4382,53.37496447,-6.219677694,440," 14, 15, 27",3, Dublin Bus,1,Donnycarney Church,Séip Dhomh Cearna,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB004382,0,4382,53.37496447,-6.219677694,440," 27a, 27b, 27x, 42, 43",5, Dublin Bus,1,Donnycarney Church,Séip Dhomh Cearna,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000664,1,664,53.37471925,-6.219507562,439," 27a, 27b, 27x, 42, 43",5, Dublin Bus,1,Donnycarney Church,Séip Dhomh Cearna,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000664,0,664,53.37471925,-6.219507562,439," 14, 15, 27",3, Dublin Bus,1,Donnycarney Church,Séip Dhomh Cearna,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000773,1,773,53.31991635,-6.233273319,438," 116, 118, 145, 155, 32x, 46a, 46e, 7b, 7d",9, Dublin Bus,1,Donnybrook Road,Br Dhomhnach Broc,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000773,0,773,53.31991635,-6.233273319,438," 181, 25x, 39a, 41x, 66x, 67x, 700",7," Aircoach, Dublin Bus, St.Kevin's Bus Service",3,Donnybrook Road,Br Dhomhnach Broc,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000672,1,672,53.37346635,-6.221077821,438," 14, 15, 27",3, Dublin Bus,1,Donnycarney Road,Br Dhomhnach Cearna,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000672,0,672,53.37346635,-6.221077821,438," 27a, 27b, 42, 43",4, Dublin Bus,1,Donnycarney Road,Br Dhomhnach Cearna,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000671,1,671,53.37071684,-6.224153053,438," 14, 15, 27",3, Dublin Bus,1,Nazareth House,TA Nazareth,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000671,0,671,53.37071684,-6.224153053,438," 27a, 27b, 42, 43",4, Dublin Bus,1,Nazareth House,TA Nazareth,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000670,1,670,53.36895611,-6.226029664,438," 14, 15, 27",3, Dublin Bus,1,Mount Temple School,Sc Cnn an Teampaill,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000670,0,670,53.36895611,-6.226029664,438," 27a, 27b, 42, 43",4, Dublin Bus,1,Mount Temple School,Sc Cnn an Teampaill,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000669,1,669,53.366317,-6.228678905,438," 14, 15, 27",3, Dublin Bus,1,Malahide Road,Bóthar Mhullach Íde,0,Pole,No Shelter,Short Carousel,Circular,1,1
8220DB000669,0,669,53.366317,-6.228678905,438," 27a, 27b, 42, 43",4, Dublin Bus,1,Malahide Road,Bóthar Mhullach Íde,0,Pole,No Shelter,Short Carousel,Circular,1,1
8220DB000668,1,668,53.36457498,-6.229397317,436," 27a, 27b, 42, 43",4, Dublin Bus,1,Marino Crescent Park,Páirc Chorrán Marino,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000668,0,668,53.36457498,-6.229397317,436," 14, 15, 27",3, Dublin Bus,1,Marino Crescent Park,Páirc Chorrán Marino,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000667,1,667,53.36798165,-6.226986847,436," 27a, 27b, 42, 43",4, Dublin Bus,1,Brian Road,Bóthar Bhriain,1,Pole,No Shelter,Short Carousel,Circular,1,1
8220DB000667,0,667,53.36798165,-6.226986847,436," 14, 15, 27",3, Dublin Bus,1,Brian Road,Bóthar Bhriain,1,Pole,No Shelter,Short Carousel,Circular,1,1
8220DB000666,1,666,53.37023312,-6.224263348,436," 27a, 27b, 42, 43",4, Dublin Bus,1,Mount Temple School,Sc Cnn an Teampaill,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000666,0,666,53.37023312,-6.224263348,436," 14, 15, 27",3, Dublin Bus,1,Mount Temple School,Sc Cnn an Teampaill,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000665,1,665,53.37246632,-6.222126461,436," 27a, 27b, 42, 43",4, Dublin Bus,1,Casino Park,Páirc an Chasaíne,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000665,0,665,53.37246632,-6.222126461,436," 14, 15, 27",3, Dublin Bus,1,Casino Park,Páirc an Chasaíne,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000776,1,776,53.32547924,-6.241735821,433," 116, 118, 145, 155, 46a, 46e, 7b, 7d, 845",9," Dublin Bus, Kearns Transport",2,Morehampton Terrace,Ardán Morehampton,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000776,0,776,53.32547924,-6.241735821,433," 25x, 39a, 41x, 66x, 67x, 700",6," Aircoach, Dublin Bus",2,Morehampton Terrace,Ardán Morehampton,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000763,1,763,53.31232014,-6.221100319,432," 25x, 27x, 39a, 41x, 66x, 67x, 77x",7, Dublin Bus,1,Belfield Court,Cúirt Belfield,1,Pole,No Shelter,Short Carousel,Stretched,1,1
8220DB000763,0,763,53.31232014,-6.221100319,432," 116, 145, 155, 32x, 46a, 47, 7b, 7d",8, Dublin Bus,1,Belfield Court,Cúirt Belfield,1,Pole,No Shelter,Short Carousel,Stretched,1,1
8220DB000845,1,845,53.33545345,-6.256251618,431," 181, 37, 41x, 700",4," Aircoach, Dublin Bus, St.Kevin's Bus Service",3,Leeson St Lower,Sráid Líosain Íocht,1,Pole,No Shelter,Short Carousel,Stretched,1,1
8220DB000845,0,845,53.33545345,-6.256251618,431," 11, 145, 155, 46a, 533, 7b, 7d, 824, 904, 910",10," Dublin Bus, Matthews Coach Hire, PJ Martley, Swords Express",4,Leeson St Lower,Sráid Líosain Íocht,1,Pole,No Shelter,Short Carousel,Stretched,1,1
8220DB000019,1,19,53.36723488,-6.255599941,431," 1, 11, 13, 16, 44",5, Dublin Bus,1,Botanic Avenue,Asc Gharr na Lus,0,Pole,No Shelter,Short Carousel,"Lolly Pop,Stretched",1,1
8220DB000019,0,19,53.36723488,-6.255599941,431," 33, 33e, 41, 41b, 41c, 41d",6, Dublin Bus,1,Botanic Avenue,Asc Gharr na Lus,0,Pole,No Shelter,Short Carousel,"Lolly Pop,Stretched",1,1
8220DB000018,1,18,53.36585593,-6.255956821,431," 1, 11, 13, 16, 44",5, Dublin Bus,1,Dargle Road,Bóthar na Deargaile,0,Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000018,0,18,53.36585593,-6.255956821,431," 33, 33e, 41, 41b, 41c, 41d",6, Dublin Bus,1,Dargle Road,Bóthar na Deargaile,0,Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000190,1,190,53.35512573,-6.273371074,429," 103, 109x",2,NULL,0,Broadstone,An Chloch Leathan,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000190,0,190,53.35512573,-6.273371074,429," 140, 155, 4, 83, 83a, 9",6, Dublin Bus,1,Broadstone,An Chloch Leathan,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000187,1,187,53.36273425,-6.272447365,429," 103, 109x",2,NULL,0,Phibsborough Road,Bóthar Bhaile Phib,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000187,0,187,53.36273425,-6.272447365,429," 140, 155, 4, 83, 83a, 9",6, Dublin Bus,1,Phibsborough Road,Bóthar Bhaile Phib,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8250DB002084,1,2084,53.30552676,-6.21159902,428," 116, 118, 145, 155, 17, 175, 46a, 46e, 47, 7b, 7d",11," Dublin Bus, Go-Ahead",2,Seafield Road,Bóthar Ghort na Mara,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8250DB002084,0,2084,53.30552676,-6.21159902,428,17,1, Go-Ahead,1,Seafield Road,Bóthar Ghort na Mara,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8250DB002008,1,2008,53.3056004,-6.211115757,426,17,1, Go-Ahead,1,Seafield Road,Bóthar Ghort na Mara,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8250DB002008,0,2008,53.3056004,-6.211115757,426," 116, 145, 155, 17, 175, 46a, 47, 7b, 7d",9," Dublin Bus, Go-Ahead",2,Seafield Road,Bóthar Ghort na Mara,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000760,1,760,53.31833019,-6.230561956,425," 120a, 181, 25x, 39a, 41x, 66x, 67x, 77x",8," Dublin Bus, GoAhead Commuter, St.Kevin's Bus Service",3,Donnybrook Church,Séip Dhomhnach Broc,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000760,0,760,53.31833019,-6.230561956,425," 116, 145, 155, 32x, 46a, 7b, 7d, 84x",8, Dublin Bus,1,Donnybrook Church,Séip Dhomhnach Broc,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000758,1,758,53.32268694,-6.23767738,417," 25x, 39a, 41x, 66x, 67x, 77x",6, Dublin Bus,1,Victoria Avenue,Ascaill Victoria,0,Pole,No Shelter,Short Carousel,Stretched,1,1
8220DB000758,0,758,53.32268694,-6.23767738,417," 116, 145, 155, 46a, 7b, 7d, 84x",7, Dublin Bus,1,Victoria Avenue,Ascaill Victoria,0,Pole,No Shelter,Short Carousel,Stretched,1,1
8220DB000908,1,908,53.33115429,-6.252373034,414," 11, 116, 118, 145, 155, 46a, 46e, 7b, 7d, 845, 904, 910",12," Dublin Bus, Kearns Transport, Matthews Coach Hire",3,Grand Parade,An Pharáid Mhór,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000908,0,908,53.33115429,-6.252373034,414," 181, 700, 740, 740a",4," Aircoach, St.Kevin's Bus Service, Wexford Bus",3,Grand Parade,An Pharáid Mhór,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001170,1,1170,53.32168955,-6.266525249,413," 14, 15, 15a, 15b, 15d, 65, 65b, 83, 83a",9, Dublin Bus,1,Rathmines Garda Stn,SG Ráth Maonais,1,Pole,No Shelter,Short Carousel,Circular,1,1
8220DB007602,1,7602,53.37155351,-6.253439645,412," 1, 11, 13, 16, 44",5, Dublin Bus,1,DCU St Patrick’s,OCBÁC Phádraig,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8220DB007602,0,7602,53.37155351,-6.253439645,412," 33, 33e, 41, 41b, 41c, 41d, 842",7," Dublin Bus, John Paul Healy",2,DCU St Patrick’s,OCBÁC Phádraig,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8220DB000775,1,775,53.32348971,-6.239085447,412," 116, 118, 145, 155, 46a, 46e, 7b, 7d, 824, 84x",10," Dublin Bus, PJ Martley",2,Donnybrook Village,Srbhl Dhomhnach Broc,0,Pole,No Shelter,Short Carousel,Stretched,1,1
8220DB000775,0,775,53.32348971,-6.239085447,412," 25x, 39a, 41x, 66x, 67x",5, Dublin Bus,1,Donnybrook Village,Srbhl Dhomhnach Broc,0,Pole,No Shelter,Short Carousel,Stretched,1,1
8300B1359501,1,135951,53.71172156,-6.353394906,408," 100, 100x, 101, 101x, 105, 163, 168, 182, 182a, 190, d1, d2",12,NULL,0,Drogheda Bus Station,Stáisiún Bus,0,No Pole,No Shelter,None,None,1,1
8300B1359501,0,135951,53.71172156,-6.353394906,408," 100, 100x, 101, 101x, 105, 163, 168, 182, 182a, 190, d1, d2",12,NULL,0,Drogheda Bus Station,Stáisiún Bus,0,No Pole,No Shelter,None,None,1,1
8220DB000757,1,757,53.32408134,-6.23958651,408," 25x, 39a, 41x, 66x, 67x, 77x",6, Dublin Bus,1,Donnybrook Village,Srbhl Dhomhnach Broc,1,Pole,No Shelter,Short Carousel,Stretched,1,1
8220DB000757,0,757,53.32408134,-6.23958651,408," 116, 145, 155, 46a, 7b, 7d",6, Dublin Bus,1,Donnybrook Village,Srbhl Dhomhnach Broc,1,Pole,No Shelter,Short Carousel,Stretched,1,1
8220DB000761,1,761,53.3161004,-6.227487214,403," 25x, 39a, 66x, 67x, 77x",5, Dublin Bus,1,Teresian School,Sc Chumann Threasa,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000761,0,761,53.3161004,-6.227487214,403," 116, 145, 155, 32x, 46a, 7b, 7d",7, Dublin Bus,1,Teresian School,Sc Chumann Threasa,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000335,1,335,53.34636141,-6.25784917,403," 123, 39, 39a",3, Dublin Bus,1,D'Olier Street,Sráid D'Olier,1,Pole,No Shelter,Trueform,Trueform,1,1
8220DB000335,0,335,53.34636141,-6.25784917,403," 13, 40",2, Dublin Bus,1,D'Olier Street,Sráid D'Olier,1,Pole,No Shelter,Trueform,Trueform,1,1
8220DB000119,1,119,53.37519048,-6.250765745,402," 33, 41, 41b, 41c, 41d",5, Dublin Bus,1,The Village,An Sráidbhaile,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000119,0,119,53.37519048,-6.250765745,402," 1, 13, 16, 16d, 44",5, Dublin Bus,1,The Village,An Sráidbhaile,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000774,1,774,53.32161212,-6.235499996,401," 116, 118, 145, 155, 32x, 46a, 46e, 7b, 7d",9, Dublin Bus,1,Donnybrook Garda Stn,Stáis G Dhomh Broc,1,Pole,No Shelter,Short Carousel,Stretched,1,1
8220DB000774,0,774,53.32161212,-6.235499996,401," 25x, 39a, 41x, 66x, 67x",5, Dublin Bus,1,Donnybrook Garda Stn,Stáis G Dhomh Broc,1,Pole,No Shelter,Short Carousel,Stretched,1,1
8220DB000771,1,771,53.31588007,-6.227781522,400," 116, 118, 145, 155, 46a, 46e, 7b, 7d",8, Dublin Bus,1,Teresian School,Sc Chumann Threasa,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000771,0,771,53.31588007,-6.227781522,400," 25x, 39a, 41x, 66x, 67x",5, Dublin Bus,1,Teresian School,Sc Chumann Threasa,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8250DB002039,1,2039,53.29488717,-6.134902687,399," 46a, 63, 63a, 75, 75a",5," Dublin Bus, Go-Ahead",2,Dun Laoghaire Stn,Stn Dhún Laoghaire,1,Pole,No Shelter,Short Carousel,Stretched,1,1
8250DB002039,0,2039,53.29488717,-6.134902687,399," 111, 46a, 63, 63a, 75, 75a",6," Dublin Bus, Go-Ahead",2,Dun Laoghaire Stn,Stn Dhún Laoghaire,1,Pole,No Shelter,Short Carousel,Stretched,1,1
8220DB004495,1,4495,53.34641201,-6.257005986,399," 120, 25x, 27x, 33x, 39x, 41x, 51d, 66x, 67x",9, Dublin Bus,1,Hawkins Street,Sráid Haicín,0,Pole,No Shelter,Short Carousel,Stretched,1,1
8220DB004495,0,4495,53.34641201,-6.257005986,399," 142, 15, 150, 151, 27, 32x, 68, 68a, 69, 69x, 84x",11, Dublin Bus,1,Hawkins Street,Sráid Haicín,0,Pole,No Shelter,Short Carousel,Stretched,1,1
8220DB000777,1,777,53.32697216,-6.243626144,399," 116, 118, 145, 155, 46a, 46e, 7b, 7d",8, Dublin Bus,1,Royal Hospital,An tOspidéal Ríoga,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000777,0,777,53.32697216,-6.243626144,399," 25x, 39a, 41x, 66x, 67x",5, Dublin Bus,1,Royal Hospital,An tOspidéal Ríoga,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000769,1,769,53.31190109,-6.221327857,399," 116, 118, 145, 155, 46a, 46e, 7b, 7d",8, Dublin Bus,1,Belfield Court,Cúirt Belfield,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000769,0,769,53.31190109,-6.221327857,399," 25x, 39a, 41x, 66x, 67x",5, Dublin Bus,1,Belfield Court,Cúirt Belfield,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB007587,1,7587,53.34445793,-6.25122816,395," 116, 118, 145, 32x, 7b, 7d, 84x",7, Dublin Bus,1,Science Gallery,Gailearaí Eolaíochta,1,Pole,No Shelter,Short Carousel,Stretched,1,1
8220DB007587,0,7587,53.34445793,-6.25122816,395," 25x, 37, 39, 39a, 39x, 41x, 66x, 67x, 70, 700",10," Aircoach, Dublin Bus",2,Science Gallery,Gailearaí Eolaíochta,1,Pole,No Shelter,Short Carousel,Stretched,1,1
8400B6071101,1,607111,52.66324938,-8.625049086,394," 303, 304, 343, 343x, 345",5,NULL,0,William Street,Sráid Liam,1,Pole,No Shelter,Short Carousel,Lolly Pop,0,1
8400B6071101,0,607111,52.66324938,-8.625049086,394," 305, 305a, 307, 308",4, Dublin Coach,1,William Street,Sráid Liam,1,Pole,No Shelter,Short Carousel,Lolly Pop,0,1
8220DB000847,1,847,53.33160145,-6.25221962,394," 181, 41x, 740, 740a",4," Dublin Bus, St.Kevin's Bus Service, Wexford Bus",3,Leeson St Upper,Sráid Líosain Uacht,1,Pole,No Shelter,None,Circular,1,1
8220DB000847,0,847,53.33160145,-6.25221962,394," 11, 145, 155, 2, 46a, 7b, 7d, 845, 904, 910, x2",11," Dublin Bus, Kearns Transport, Matthews Coach Hire",3,Leeson St Upper,Sráid Líosain Uacht,1,Pole,No Shelter,None,Circular,1,1
8220DB000846,1,846,53.33345373,-6.254110908,393," 120a, 37, 41x",3," Dublin Bus, GoAhead Commuter",2,Fitzwilliam Place,Plás Mhic Liam,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000846,0,846,53.33345373,-6.254110908,393," 11, 145, 155, 32x, 46a, 7b, 7d, 84x",8, Dublin Bus,1,Fitzwilliam Place,Plás Mhic Liam,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8370B2405001,1,240501,51.89821069,-8.473488516,389," 203, 207, 215",3,NULL,0,Princes Street,Sráid an Phrionsa,1,No Pole,Shelter,None,None,0,0
8370B2405001,0,240501,51.89821069,-8.473488516,389," 205, 208, 209a, 213, 214",5,NULL,0,Princes Street,Sráid an Phrionsa,1,No Pole,Shelter,None,None,0,0
8220DB000085,1,85,53.37395795,-6.25191343,389," 1, 13, 16, 44",4, Dublin Bus,1,Wellpark Avenue,Asc Ghort an Tobair,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000085,0,85,53.37395795,-6.25191343,389," 33, 33e, 41, 41b, 41c, 41d",6, Dublin Bus,1,Wellpark Avenue,Asc Ghort an Tobair,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8250DB002060,1,2060,53.27395494,-6.175085679,384," 145, 155, 46a, 702, 75, 75a, 84x",7," Aircoach, Dublin Bus, Go-Ahead",3,Foxrock Church,Séip C an tSionnaigh,1,No Pole,Shelter,Shelter Panel,Circular,0,1
8250DB002060,0,2060,53.27395494,-6.175085679,384," 143, 181, 740, 740a",4," Finnegan-Bray Ltd, St.Kevin's Bus Service, Wexford Bus",3,Foxrock Church,Séip C an tSionnaigh,1,No Pole,Shelter,Shelter Panel,Circular,0,1
8220DB004413,1,4413,53.34616439,-6.292718367,384," 120, 120a, 120b, 120e, 120f, 120x, 126, 126a, 126b, 126d, 126e, 126t, 126x, 130, 130a, 25a, 25b, 25d, 25x, 51d, 66x, 67x, 69x, 736, 79, 79a, 860",27," Dublin Bus, Express Bus, GoAhead Commuter, Kenneally's Bus Service",4,Heuston Station,Stáisiún Heuston,1,No Pole,Shelter,Shelter Panel,Circular,0,0
8220DB004413,0,4413,53.34616439,-6.292718367,384," 717, 735, 737, 817, 824, 845, 847",7," Bernard Kavanagh & Sons, J.J Kavanagh & Sons, JJ. Kavanagh & Sons, Kearns Transport, Kenneally's Bus Service, PJ Martley",6,Heuston Station,Stáisiún Heuston,1,No Pole,Shelter,Shelter Panel,Circular,0,0
8220DB000278,1,278,53.35156087,-6.261227336,382," 1, 11, 16, 44, 46a, 46e",6, Dublin Bus,1,O'Connell St Upper,Sd Uí Chonaill Uacht,1,Pole,No Shelter,Trueform,Trueform,1,1
8220DB000278,0,278,53.35156087,-6.261227336,382,700,1, Aircoach,1,O'Connell St Upper,Sd Uí Chonaill Uacht,1,Pole,No Shelter,Trueform,Trueform,1,1
8220DB000848,1,848,53.32972799,-6.248887998,381," 41x, 700",2," Aircoach, Dublin Bus",2,Sussex Road,Bóthar Sussex,1,Pole,Shelter,"Shelter Panel,Trueform","Circular,Other",1,1
8220DB000848,0,848,53.32972799,-6.248887998,381," 11, 116, 145, 155, 32x, 46a, 7b, 7d, 84x, 904, 910",11," Dublin Bus, Matthews Coach Hire",2,Sussex Road,Bóthar Sussex,1,Pole,Shelter,"Shelter Panel,Trueform","Circular,Other",1,1
8250DB002009,1,2009,53.30333957,-6.207804139,380,700,1, Aircoach,1,Radisson Hotel,Óstán an Radisson,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8250DB002009,0,2009,53.30333957,-6.207804139,380," 116, 145, 155, 17, 46a, 47, 7b, 7d",8," Dublin Bus, Go-Ahead",2,Radisson Hotel,Óstán an Radisson,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000312,1,312,53.34547647,-6.266206155,380," 737, 782, 842",3," J.J Kavanagh & Sons, John Paul Healy, National Express",3,Wellington Quay,Cé Wellington,1,Pole,No Shelter,Trueform,Trueform,1,1
8220DB000312,0,312,53.34547647,-6.266206155,380," 25, 25a, 25b, 25d, 25x, 26, 66, 66a, 66b, 66e, 66x, 67, 67x, 782",14," Dublin Bus, National Express",2,Wellington Quay,Cé Wellington,1,Pole,No Shelter,Trueform,Trueform,1,1
8220DB000906,1,906,53.32881077,-6.247634377,378," 11, 116, 118, 145, 155, 32x, 46a, 46e, 7b, 7d, 84x",11, Dublin Bus,1,Leeson St Upper,Sráid Líosain Uacht,1,No Pole,No Shelter,None,None,1,1
8220DB000906,0,906,53.32881077,-6.247634377,378," 41x, 700",2," Aircoach, Dublin Bus",2,Leeson St Upper,Sráid Líosain Uacht,1,No Pole,No Shelter,None,None,1,1
